#  E (eV)   dos(E)     Int dos(E)
-25.362  0.3123E-81  0.2000E+01
-25.361  0.3123E-81  0.2000E+01
-25.361  0.3123E-81  0.2000E+01
-25.360  0.3123E-81  0.2000E+01
-25.360  0.3123E-81  0.2000E+01
-25.359  0.3123E-81  0.2000E+01
-25.359  0.3123E-81  0.2000E+01
-25.358  0.3123E-81  0.2000E+01
-25.358  0.3123E-81  0.2000E+01
-25.357  0.3123E-81  0.2000E+01
-25.357  0.3123E-81  0.2000E+01
-25.356  0.3123E-81  0.2000E+01
-25.356  0.3123E-81  0.2000E+01
-25.355  0.3123E-81  0.2000E+01
-25.355  0.3123E-81  0.2000E+01
-25.354  0.3123E-81  0.2000E+01
-25.354  0.3123E-81  0.2000E+01
-25.353  0.3123E-81  0.2000E+01
-25.353  0.3123E-81  0.2000E+01
-25.352  0.3123E-81  0.2000E+01
-25.352  0.3123E-81  0.2000E+01
-25.351  0.3123E-81  0.2000E+01
-25.351  0.3123E-81  0.2000E+01
-25.350  0.3123E-81  0.2000E+01
-25.350  0.3123E-81  0.2000E+01
-25.349  0.3123E-81  0.2000E+01
-25.349  0.3123E-81  0.2000E+01
-25.348  0.3123E-81  0.2000E+01
-25.348  0.3123E-81  0.2000E+01
-25.347  0.3123E-81  0.2000E+01
-25.347  0.3123E-81  0.2000E+01
-25.346  0.3123E-81  0.2000E+01
-25.346  0.3123E-81  0.2000E+01
-25.345  0.3123E-81  0.2000E+01
-25.345  0.3123E-81  0.2000E+01
-25.344  0.3123E-81  0.2000E+01
-25.344  0.3123E-81  0.2000E+01
-25.343  0.3123E-81  0.2000E+01
-25.343  0.3123E-81  0.2000E+01
-25.342  0.3123E-81  0.2000E+01
-25.342  0.3123E-81  0.2000E+01
-25.341  0.3123E-81  0.2000E+01
-25.341  0.3123E-81  0.2000E+01
-25.340  0.3123E-81  0.2000E+01
-25.340  0.3123E-81  0.2000E+01
-25.339  0.3123E-81  0.2000E+01
-25.339  0.3123E-81  0.2000E+01
-25.338  0.3123E-81  0.2000E+01
-25.338  0.3123E-81  0.2000E+01
-25.337  0.3123E-81  0.2000E+01
-25.337  0.3123E-81  0.2000E+01
-25.336  0.3123E-81  0.2000E+01
-25.336  0.3123E-81  0.2000E+01
-25.335  0.3123E-81  0.2000E+01
-25.335  0.3123E-81  0.2000E+01
-25.334  0.3123E-81  0.2000E+01
-25.334  0.3123E-81  0.2000E+01
-25.333  0.3123E-81  0.2000E+01
-25.333  0.3123E-81  0.2000E+01
-25.332  0.3123E-81  0.2000E+01
-25.332  0.3123E-81  0.2000E+01
-25.331  0.3123E-81  0.2000E+01
-25.331  0.3123E-81  0.2000E+01
-25.330  0.3123E-81  0.2000E+01
-25.330  0.3123E-81  0.2000E+01
-25.329  0.3123E-81  0.2000E+01
-25.329  0.3123E-81  0.2000E+01
-25.328  0.3123E-81  0.2000E+01
-25.328  0.3123E-81  0.2000E+01
-25.327  0.3123E-81  0.2000E+01
-25.327  0.3123E-81  0.2000E+01
-25.326  0.3123E-81  0.2000E+01
-25.326  0.3123E-81  0.2000E+01
-25.325  0.3123E-81  0.2000E+01
-25.325  0.3123E-81  0.2000E+01
-25.324  0.3123E-81  0.2000E+01
-25.324  0.3123E-81  0.2000E+01
-25.323  0.3123E-81  0.2000E+01
-25.323  0.3123E-81  0.2000E+01
-25.322  0.3123E-81  0.2000E+01
-25.322  0.3123E-81  0.2000E+01
-25.321  0.3123E-81  0.2000E+01
-25.321  0.3123E-81  0.2000E+01
-25.320  0.3123E-81  0.2000E+01
-25.320  0.3123E-81  0.2000E+01
-25.319  0.3123E-81  0.2000E+01
-25.319  0.3123E-81  0.2000E+01
-25.318  0.3123E-81  0.2000E+01
-25.318  0.3123E-81  0.2000E+01
-25.317  0.3123E-81  0.2000E+01
-25.317  0.3123E-81  0.2000E+01
-25.316  0.3123E-81  0.2000E+01
-25.316  0.3123E-81  0.2000E+01
-25.315  0.3123E-81  0.2000E+01
-25.315  0.3123E-81  0.2000E+01
-25.314  0.3123E-81  0.2000E+01
-25.314  0.3123E-81  0.2000E+01
-25.313  0.3123E-81  0.2000E+01
-25.313  0.3123E-81  0.2000E+01
-25.312  0.3123E-81  0.2000E+01
-25.312  0.3123E-81  0.2000E+01
-25.311  0.3123E-81  0.2000E+01
-25.311  0.3123E-81  0.2000E+01
-25.310  0.3123E-81  0.2000E+01
-25.310  0.3123E-81  0.2000E+01
-25.309  0.3123E-81  0.2000E+01
-25.309  0.3123E-81  0.2000E+01
-25.308  0.3123E-81  0.2000E+01
-25.308  0.3123E-81  0.2000E+01
-25.307  0.3123E-81  0.2000E+01
-25.307  0.3123E-81  0.2000E+01
-25.306  0.3123E-81  0.2000E+01
-25.306  0.3123E-81  0.2000E+01
-25.305  0.3123E-81  0.2000E+01
-25.305  0.3123E-81  0.2000E+01
-25.304  0.3123E-81  0.2000E+01
-25.304  0.3123E-81  0.2000E+01
-25.303  0.3123E-81  0.2000E+01
-25.303  0.3123E-81  0.2000E+01
-25.302  0.3123E-81  0.2000E+01
-25.302  0.3123E-81  0.2000E+01
-25.301  0.3123E-81  0.2000E+01
-25.301  0.3123E-81  0.2000E+01
-25.300  0.3123E-81  0.2000E+01
-25.300  0.3123E-81  0.2000E+01
-25.299  0.3123E-81  0.2000E+01
-25.299  0.3123E-81  0.2000E+01
-25.298  0.3123E-81  0.2000E+01
-25.298  0.3123E-81  0.2000E+01
-25.297  0.3123E-81  0.2000E+01
-25.297  0.3123E-81  0.2000E+01
-25.296  0.3123E-81  0.2000E+01
-25.296  0.3123E-81  0.2000E+01
-25.295  0.3123E-81  0.2000E+01
-25.295  0.3123E-81  0.2000E+01
-25.294  0.3123E-81  0.2000E+01
-25.294  0.3123E-81  0.2000E+01
-25.293  0.3123E-81  0.2000E+01
-25.293  0.3123E-81  0.2000E+01
-25.292  0.3123E-81  0.2000E+01
-25.292  0.3123E-81  0.2000E+01
-25.291  0.3123E-81  0.2000E+01
-25.291  0.3123E-81  0.2000E+01
-25.290  0.3123E-81  0.2000E+01
-25.290  0.3123E-81  0.2000E+01
-25.289  0.3123E-81  0.2000E+01
-25.289  0.3123E-81  0.2000E+01
-25.288  0.3123E-81  0.2000E+01
-25.288  0.3123E-81  0.2000E+01
-25.287  0.3123E-81  0.2000E+01
-25.287  0.3123E-81  0.2000E+01
-25.286  0.3123E-81  0.2000E+01
-25.286  0.3123E-81  0.2000E+01
-25.285  0.3123E-81  0.2000E+01
-25.285  0.3123E-81  0.2000E+01
-25.284  0.3123E-81  0.2000E+01
-25.284  0.3123E-81  0.2000E+01
-25.283  0.3123E-81  0.2000E+01
-25.283  0.3123E-81  0.2000E+01
-25.282  0.3123E-81  0.2000E+01
-25.282  0.3123E-81  0.2000E+01
-25.281  0.3123E-81  0.2000E+01
-25.281  0.3123E-81  0.2000E+01
-25.280  0.3123E-81  0.2000E+01
-25.280  0.3123E-81  0.2000E+01
-25.279  0.3123E-81  0.2000E+01
-25.279  0.3123E-81  0.2000E+01
-25.278  0.3123E-81  0.2000E+01
-25.278  0.3123E-81  0.2000E+01
-25.277  0.3123E-81  0.2000E+01
-25.277  0.3123E-81  0.2000E+01
-25.276  0.3123E-81  0.2000E+01
-25.276  0.3123E-81  0.2000E+01
-25.275  0.3123E-81  0.2000E+01
-25.275  0.3123E-81  0.2000E+01
-25.274  0.3123E-81  0.2000E+01
-25.274  0.3123E-81  0.2000E+01
-25.273  0.3123E-81  0.2000E+01
-25.273  0.3123E-81  0.2000E+01
-25.272  0.3123E-81  0.2000E+01
-25.272  0.3123E-81  0.2000E+01
-25.271  0.3123E-81  0.2000E+01
-25.271  0.3123E-81  0.2000E+01
-25.270  0.3123E-81  0.2000E+01
-25.270  0.3123E-81  0.2000E+01
-25.269  0.3123E-81  0.2000E+01
-25.269  0.3123E-81  0.2000E+01
-25.268  0.3123E-81  0.2000E+01
-25.268  0.3123E-81  0.2000E+01
-25.267  0.3123E-81  0.2000E+01
-25.267  0.3123E-81  0.2000E+01
-25.266  0.3123E-81  0.2000E+01
-25.266  0.3123E-81  0.2000E+01
-25.265  0.3123E-81  0.2000E+01
-25.265  0.3123E-81  0.2000E+01
-25.264  0.3123E-81  0.2000E+01
-25.264  0.3123E-81  0.2000E+01
-25.263  0.3123E-81  0.2000E+01
-25.263  0.3123E-81  0.2000E+01
-25.262  0.3123E-81  0.2000E+01
-25.262  0.3123E-81  0.2000E+01
-25.261  0.3123E-81  0.2000E+01
-25.261  0.3123E-81  0.2000E+01
-25.260  0.3123E-81  0.2000E+01
-25.260  0.3123E-81  0.2000E+01
-25.259  0.3123E-81  0.2000E+01
-25.259  0.3123E-81  0.2000E+01
-25.258  0.3123E-81  0.2000E+01
-25.258  0.3123E-81  0.2000E+01
-25.257  0.3123E-81  0.2000E+01
-25.257  0.3123E-81  0.2000E+01
-25.256  0.3123E-81  0.2000E+01
-25.256  0.3123E-81  0.2000E+01
-25.255  0.3123E-81  0.2000E+01
-25.255  0.3123E-81  0.2000E+01
-25.254  0.3123E-81  0.2000E+01
-25.254  0.3123E-81  0.2000E+01
-25.253  0.3123E-81  0.2000E+01
-25.253  0.3123E-81  0.2000E+01
-25.252  0.3123E-81  0.2000E+01
-25.252  0.3123E-81  0.2000E+01
-25.251  0.3123E-81  0.2000E+01
-25.251  0.3123E-81  0.2000E+01
-25.250  0.3123E-81  0.2000E+01
-25.250  0.3123E-81  0.2000E+01
-25.249  0.3123E-81  0.2000E+01
-25.249  0.3123E-81  0.2000E+01
-25.248  0.3123E-81  0.2000E+01
-25.248  0.3123E-81  0.2000E+01
-25.247  0.3123E-81  0.2000E+01
-25.247  0.3123E-81  0.2000E+01
-25.246  0.3123E-81  0.2000E+01
-25.246  0.3123E-81  0.2000E+01
-25.245  0.3123E-81  0.2000E+01
-25.245  0.3123E-81  0.2000E+01
-25.244  0.3123E-81  0.2000E+01
-25.244  0.3123E-81  0.2000E+01
-25.243  0.3123E-81  0.2000E+01
-25.243  0.3123E-81  0.2000E+01
-25.242  0.3123E-81  0.2000E+01
-25.242  0.3123E-81  0.2000E+01
-25.241  0.3123E-81  0.2000E+01
-25.241  0.3123E-81  0.2000E+01
-25.240  0.3123E-81  0.2000E+01
-25.240  0.3123E-81  0.2000E+01
-25.239  0.3123E-81  0.2000E+01
-25.239  0.3123E-81  0.2000E+01
-25.238  0.3123E-81  0.2000E+01
-25.238  0.3123E-81  0.2000E+01
-25.237  0.3123E-81  0.2000E+01
-25.237  0.3123E-81  0.2000E+01
-25.236  0.3123E-81  0.2000E+01
-25.236  0.3123E-81  0.2000E+01
-25.235  0.3123E-81  0.2000E+01
-25.235  0.3123E-81  0.2000E+01
-25.234  0.3123E-81  0.2000E+01
-25.234  0.3123E-81  0.2000E+01
-25.233  0.3123E-81  0.2000E+01
-25.233  0.3123E-81  0.2000E+01
-25.232  0.3123E-81  0.2000E+01
-25.232  0.3123E-81  0.2000E+01
-25.231  0.3123E-81  0.2000E+01
-25.231  0.3123E-81  0.2000E+01
-25.230  0.3123E-81  0.2000E+01
-25.230  0.3123E-81  0.2000E+01
-25.229  0.3123E-81  0.2000E+01
-25.229  0.3123E-81  0.2000E+01
-25.228  0.3123E-81  0.2000E+01
-25.228  0.3123E-81  0.2000E+01
-25.227  0.3123E-81  0.2000E+01
-25.227  0.3123E-81  0.2000E+01
-25.226  0.3123E-81  0.2000E+01
-25.226  0.3123E-81  0.2000E+01
-25.225  0.3123E-81  0.2000E+01
-25.225  0.3123E-81  0.2000E+01
-25.224  0.3123E-81  0.2000E+01
-25.224  0.3123E-81  0.2000E+01
-25.223  0.3123E-81  0.2000E+01
-25.223  0.3123E-81  0.2000E+01
-25.222  0.3123E-81  0.2000E+01
-25.222  0.3123E-81  0.2000E+01
-25.221  0.3123E-81  0.2000E+01
-25.221  0.3123E-81  0.2000E+01
-25.220  0.3123E-81  0.2000E+01
-25.220  0.3123E-81  0.2000E+01
-25.219  0.3123E-81  0.2000E+01
-25.219  0.3123E-81  0.2000E+01
-25.218  0.3123E-81  0.2000E+01
-25.218  0.3123E-81  0.2000E+01
-25.217  0.3123E-81  0.2000E+01
-25.217  0.3123E-81  0.2000E+01
-25.216  0.3123E-81  0.2000E+01
-25.216  0.3123E-81  0.2000E+01
-25.215  0.3123E-81  0.2000E+01
-25.215  0.3123E-81  0.2000E+01
-25.214  0.3123E-81  0.2000E+01
-25.214  0.3123E-81  0.2000E+01
-25.213  0.3123E-81  0.2000E+01
-25.213  0.3123E-81  0.2000E+01
-25.212  0.3123E-81  0.2000E+01
-25.212  0.3123E-81  0.2000E+01
-25.211  0.3123E-81  0.2000E+01
-25.211  0.3123E-81  0.2000E+01
-25.210  0.3123E-81  0.2000E+01
-25.210  0.3123E-81  0.2000E+01
-25.209  0.3123E-81  0.2000E+01
-25.209  0.3123E-81  0.2000E+01
-25.208  0.3123E-81  0.2000E+01
-25.208  0.3123E-81  0.2000E+01
-25.207  0.3123E-81  0.2000E+01
-25.207  0.3123E-81  0.2000E+01
-25.206  0.3123E-81  0.2000E+01
-25.206  0.3123E-81  0.2000E+01
-25.205  0.3123E-81  0.2000E+01
-25.205  0.3123E-81  0.2000E+01
-25.204  0.3123E-81  0.2000E+01
-25.204  0.3123E-81  0.2000E+01
-25.203  0.3123E-81  0.2000E+01
-25.203  0.3123E-81  0.2000E+01
-25.202  0.3123E-81  0.2000E+01
-25.202  0.3123E-81  0.2000E+01
-25.201  0.3123E-81  0.2000E+01
-25.201  0.3123E-81  0.2000E+01
-25.200  0.3123E-81  0.2000E+01
-25.200  0.3123E-81  0.2000E+01
-25.199  0.3123E-81  0.2000E+01
-25.199  0.3123E-81  0.2000E+01
-25.198  0.3123E-81  0.2000E+01
-25.198  0.3123E-81  0.2000E+01
-25.197  0.3123E-81  0.2000E+01
-25.197  0.3123E-81  0.2000E+01
-25.196  0.3123E-81  0.2000E+01
-25.196  0.3123E-81  0.2000E+01
-25.195  0.3123E-81  0.2000E+01
-25.195  0.3123E-81  0.2000E+01
-25.194  0.3123E-81  0.2000E+01
-25.194  0.3123E-81  0.2000E+01
-25.193  0.3123E-81  0.2000E+01
-25.193  0.3123E-81  0.2000E+01
-25.192  0.3123E-81  0.2000E+01
-25.192  0.3123E-81  0.2000E+01
-25.191  0.3123E-81  0.2000E+01
-25.191  0.3123E-81  0.2000E+01
-25.190  0.3123E-81  0.2000E+01
-25.190  0.3123E-81  0.2000E+01
-25.189  0.3123E-81  0.2000E+01
-25.189  0.3123E-81  0.2000E+01
-25.188  0.3123E-81  0.2000E+01
-25.188  0.3123E-81  0.2000E+01
-25.187  0.3123E-81  0.2000E+01
-25.187  0.3123E-81  0.2000E+01
-25.186  0.3123E-81  0.2000E+01
-25.186  0.3123E-81  0.2000E+01
-25.185  0.3123E-81  0.2000E+01
-25.185  0.3123E-81  0.2000E+01
-25.184  0.3123E-81  0.2000E+01
-25.184  0.3123E-81  0.2000E+01
-25.183  0.3123E-81  0.2000E+01
-25.183  0.3123E-81  0.2000E+01
-25.182  0.3123E-81  0.2000E+01
-25.182  0.3123E-81  0.2000E+01
-25.181  0.3123E-81  0.2000E+01
-25.181  0.3123E-81  0.2000E+01
-25.180  0.3123E-81  0.2000E+01
-25.180  0.3123E-81  0.2000E+01
-25.179  0.3123E-81  0.2000E+01
-25.179  0.3123E-81  0.2000E+01
-25.178  0.3123E-81  0.2000E+01
-25.178  0.3123E-81  0.2000E+01
-25.177  0.3123E-81  0.2000E+01
-25.177  0.3123E-81  0.2000E+01
-25.176  0.3123E-81  0.2000E+01
-25.176  0.3123E-81  0.2000E+01
-25.175  0.3123E-81  0.2000E+01
-25.175  0.3123E-81  0.2000E+01
-25.174  0.3123E-81  0.2000E+01
-25.174  0.3123E-81  0.2000E+01
-25.173  0.3123E-81  0.2000E+01
-25.173  0.3123E-81  0.2000E+01
-25.172  0.3123E-81  0.2000E+01
-25.172  0.3123E-81  0.2000E+01
-25.171  0.3123E-81  0.2000E+01
-25.171  0.3123E-81  0.2000E+01
-25.170  0.3123E-81  0.2000E+01
-25.170  0.3123E-81  0.2000E+01
-25.169  0.3123E-81  0.2000E+01
-25.169  0.3123E-81  0.2000E+01
-25.168  0.3123E-81  0.2000E+01
-25.168  0.3123E-81  0.2000E+01
-25.167  0.3123E-81  0.2000E+01
-25.167  0.3123E-81  0.2000E+01
-25.166  0.3123E-81  0.2000E+01
-25.166  0.3123E-81  0.2000E+01
-25.165  0.3123E-81  0.2000E+01
-25.165  0.3123E-81  0.2000E+01
-25.164  0.3123E-81  0.2000E+01
-25.164  0.3123E-81  0.2000E+01
-25.163  0.3123E-81  0.2000E+01
-25.163  0.3123E-81  0.2000E+01
-25.162  0.3123E-81  0.2000E+01
-25.162  0.3123E-81  0.2000E+01
-25.161  0.3123E-81  0.2000E+01
-25.161  0.3123E-81  0.2000E+01
-25.160  0.3123E-81  0.2000E+01
-25.160  0.3123E-81  0.2000E+01
-25.159  0.3123E-81  0.2000E+01
-25.159  0.3123E-81  0.2000E+01
-25.158  0.3123E-81  0.2000E+01
-25.158  0.3123E-81  0.2000E+01
-25.157  0.3123E-81  0.2000E+01
-25.157  0.3123E-81  0.2000E+01
-25.156  0.3123E-81  0.2000E+01
-25.156  0.3123E-81  0.2000E+01
-25.155  0.3123E-81  0.2000E+01
-25.155  0.3123E-81  0.2000E+01
-25.154  0.3123E-81  0.2000E+01
-25.154  0.3123E-81  0.2000E+01
-25.153  0.3123E-81  0.2000E+01
-25.153  0.3123E-81  0.2000E+01
-25.152  0.3123E-81  0.2000E+01
-25.152  0.3123E-81  0.2000E+01
-25.151  0.3123E-81  0.2000E+01
-25.151  0.3123E-81  0.2000E+01
-25.150  0.3123E-81  0.2000E+01
-25.150  0.3123E-81  0.2000E+01
-25.149  0.3123E-81  0.2000E+01
-25.149  0.3123E-81  0.2000E+01
-25.148  0.3123E-81  0.2000E+01
-25.148  0.3123E-81  0.2000E+01
-25.147  0.3123E-81  0.2000E+01
-25.147  0.3123E-81  0.2000E+01
-25.146  0.3123E-81  0.2000E+01
-25.146  0.3123E-81  0.2000E+01
-25.145  0.3123E-81  0.2000E+01
-25.145  0.3123E-81  0.2000E+01
-25.144  0.3123E-81  0.2000E+01
-25.144  0.3123E-81  0.2000E+01
-25.143  0.3123E-81  0.2000E+01
-25.143  0.3123E-81  0.2000E+01
-25.142  0.3123E-81  0.2000E+01
-25.142  0.3123E-81  0.2000E+01
-25.141  0.3123E-81  0.2000E+01
-25.141  0.3123E-81  0.2000E+01
-25.140  0.3123E-81  0.2000E+01
-25.140  0.3123E-81  0.2000E+01
-25.139  0.3123E-81  0.2000E+01
-25.139  0.3123E-81  0.2000E+01
-25.138  0.3123E-81  0.2000E+01
-25.138  0.3123E-81  0.2000E+01
-25.137  0.3123E-81  0.2000E+01
-25.137  0.3123E-81  0.2000E+01
-25.136  0.3123E-81  0.2000E+01
-25.136  0.3123E-81  0.2000E+01
-25.135  0.3123E-81  0.2000E+01
-25.135  0.3123E-81  0.2000E+01
-25.134  0.3123E-81  0.2000E+01
-25.134  0.3123E-81  0.2000E+01
-25.133  0.3123E-81  0.2000E+01
-25.133  0.3123E-81  0.2000E+01
-25.132  0.3123E-81  0.2000E+01
-25.132  0.3123E-81  0.2000E+01
-25.131  0.3123E-81  0.2000E+01
-25.131  0.3123E-81  0.2000E+01
-25.130  0.3123E-81  0.2000E+01
-25.130  0.3123E-81  0.2000E+01
-25.129  0.3123E-81  0.2000E+01
-25.129  0.3123E-81  0.2000E+01
-25.128  0.3123E-81  0.2000E+01
-25.128  0.3123E-81  0.2000E+01
-25.127  0.3123E-81  0.2000E+01
-25.127  0.3123E-81  0.2000E+01
-25.126  0.3123E-81  0.2000E+01
-25.126  0.3123E-81  0.2000E+01
-25.125  0.3123E-81  0.2000E+01
-25.125  0.3123E-81  0.2000E+01
-25.124  0.3123E-81  0.2000E+01
-25.124  0.3123E-81  0.2000E+01
-25.123  0.3123E-81  0.2000E+01
-25.123  0.3123E-81  0.2000E+01
-25.122  0.3123E-81  0.2000E+01
-25.122  0.3123E-81  0.2000E+01
-25.121  0.3123E-81  0.2000E+01
-25.121  0.3123E-81  0.2000E+01
-25.120  0.3123E-81  0.2000E+01
-25.120  0.3123E-81  0.2000E+01
-25.119  0.3123E-81  0.2000E+01
-25.119  0.3123E-81  0.2000E+01
-25.118  0.3123E-81  0.2000E+01
-25.118  0.3123E-81  0.2000E+01
-25.117  0.3123E-81  0.2000E+01
-25.117  0.3123E-81  0.2000E+01
-25.116  0.3123E-81  0.2000E+01
-25.116  0.3123E-81  0.2000E+01
-25.115  0.3123E-81  0.2000E+01
-25.115  0.3123E-81  0.2000E+01
-25.114  0.3123E-81  0.2000E+01
-25.114  0.3123E-81  0.2000E+01
-25.113  0.3123E-81  0.2000E+01
-25.113  0.3123E-81  0.2000E+01
-25.112  0.3123E-81  0.2000E+01
-25.112  0.3123E-81  0.2000E+01
-25.111  0.3123E-81  0.2000E+01
-25.111  0.3123E-81  0.2000E+01
-25.110  0.3123E-81  0.2000E+01
-25.110  0.3123E-81  0.2000E+01
-25.109  0.3123E-81  0.2000E+01
-25.109  0.3123E-81  0.2000E+01
-25.108  0.3123E-81  0.2000E+01
-25.108  0.3123E-81  0.2000E+01
-25.107  0.3123E-81  0.2000E+01
-25.107  0.3123E-81  0.2000E+01
-25.106  0.3123E-81  0.2000E+01
-25.106  0.3123E-81  0.2000E+01
-25.105  0.3123E-81  0.2000E+01
-25.105  0.3123E-81  0.2000E+01
-25.104  0.3123E-81  0.2000E+01
-25.104  0.3123E-81  0.2000E+01
-25.103  0.3123E-81  0.2000E+01
-25.103  0.3123E-81  0.2000E+01
-25.102  0.3123E-81  0.2000E+01
-25.102  0.3123E-81  0.2000E+01
-25.101  0.3123E-81  0.2000E+01
-25.101  0.3123E-81  0.2000E+01
-25.100  0.3123E-81  0.2000E+01
-25.100  0.3123E-81  0.2000E+01
-25.099  0.3123E-81  0.2000E+01
-25.099  0.3123E-81  0.2000E+01
-25.098  0.3123E-81  0.2000E+01
-25.098  0.3123E-81  0.2000E+01
-25.097  0.3123E-81  0.2000E+01
-25.097  0.3123E-81  0.2000E+01
-25.096  0.3123E-81  0.2000E+01
-25.096  0.3123E-81  0.2000E+01
-25.095  0.3123E-81  0.2000E+01
-25.095  0.3123E-81  0.2000E+01
-25.094  0.3123E-81  0.2000E+01
-25.094  0.3123E-81  0.2000E+01
-25.093  0.3123E-81  0.2000E+01
-25.093  0.3123E-81  0.2000E+01
-25.092  0.3123E-81  0.2000E+01
-25.092  0.3123E-81  0.2000E+01
-25.091  0.3123E-81  0.2000E+01
-25.091  0.3123E-81  0.2000E+01
-25.090  0.3123E-81  0.2000E+01
-25.090  0.3123E-81  0.2000E+01
-25.089  0.3123E-81  0.2000E+01
-25.089  0.3123E-81  0.2000E+01
-25.088  0.3123E-81  0.2000E+01
-25.088  0.3123E-81  0.2000E+01
-25.087  0.3123E-81  0.2000E+01
-25.087  0.3123E-81  0.2000E+01
-25.086  0.3123E-81  0.2000E+01
-25.086  0.3123E-81  0.2000E+01
-25.085  0.3123E-81  0.2000E+01
-25.085  0.3123E-81  0.2000E+01
-25.084  0.3123E-81  0.2000E+01
-25.084  0.3123E-81  0.2000E+01
-25.083  0.3123E-81  0.2000E+01
-25.083  0.3123E-81  0.2000E+01
-25.082  0.3123E-81  0.2000E+01
-25.082  0.3123E-81  0.2000E+01
-25.081  0.3123E-81  0.2000E+01
-25.081  0.3123E-81  0.2000E+01
-25.080  0.3123E-81  0.2000E+01
-25.080  0.3123E-81  0.2000E+01
-25.079  0.3123E-81  0.2000E+01
-25.079  0.3123E-81  0.2000E+01
-25.078  0.3123E-81  0.2000E+01
-25.078  0.3123E-81  0.2000E+01
-25.077  0.3123E-81  0.2000E+01
-25.077  0.3123E-81  0.2000E+01
-25.076  0.3123E-81  0.2000E+01
-25.076  0.3123E-81  0.2000E+01
-25.075  0.3123E-81  0.2000E+01
-25.075  0.3123E-81  0.2000E+01
-25.074  0.3123E-81  0.2000E+01
-25.074  0.3123E-81  0.2000E+01
-25.073  0.3123E-81  0.2000E+01
-25.073  0.3123E-81  0.2000E+01
-25.072  0.3123E-81  0.2000E+01
-25.072  0.3123E-81  0.2000E+01
-25.071  0.3123E-81  0.2000E+01
-25.071  0.3123E-81  0.2000E+01
-25.070  0.3123E-81  0.2000E+01
-25.070  0.3123E-81  0.2000E+01
-25.069  0.3123E-81  0.2000E+01
-25.069  0.3123E-81  0.2000E+01
-25.068  0.3123E-81  0.2000E+01
-25.068  0.3123E-81  0.2000E+01
-25.067  0.3123E-81  0.2000E+01
-25.067  0.3123E-81  0.2000E+01
-25.066  0.3123E-81  0.2000E+01
-25.066  0.3123E-81  0.2000E+01
-25.065  0.3123E-81  0.2000E+01
-25.065  0.3123E-81  0.2000E+01
-25.064  0.3123E-81  0.2000E+01
-25.064  0.3123E-81  0.2000E+01
-25.063  0.3123E-81  0.2000E+01
-25.063  0.3123E-81  0.2000E+01
-25.062  0.3123E-81  0.2000E+01
-25.062  0.3123E-81  0.2000E+01
-25.061  0.3123E-81  0.2000E+01
-25.061  0.3123E-81  0.2000E+01
-25.060  0.3123E-81  0.2000E+01
-25.060  0.3123E-81  0.2000E+01
-25.059  0.3123E-81  0.2000E+01
-25.059  0.3123E-81  0.2000E+01
-25.058  0.3123E-81  0.2000E+01
-25.058  0.3123E-81  0.2000E+01
-25.057  0.3123E-81  0.2000E+01
-25.057  0.3123E-81  0.2000E+01
-25.056  0.3123E-81  0.2000E+01
-25.056  0.3123E-81  0.2000E+01
-25.055  0.3123E-81  0.2000E+01
-25.055  0.3123E-81  0.2000E+01
-25.054  0.3123E-81  0.2000E+01
-25.054  0.3123E-81  0.2000E+01
-25.053  0.3123E-81  0.2000E+01
-25.053  0.3123E-81  0.2000E+01
-25.052  0.3123E-81  0.2000E+01
-25.052  0.3123E-81  0.2000E+01
-25.051  0.3123E-81  0.2000E+01
-25.051  0.3123E-81  0.2000E+01
-25.050  0.3123E-81  0.2000E+01
-25.050  0.3123E-81  0.2000E+01
-25.049  0.3123E-81  0.2000E+01
-25.049  0.3123E-81  0.2000E+01
-25.048  0.3123E-81  0.2000E+01
-25.048  0.3123E-81  0.2000E+01
-25.047  0.3123E-81  0.2000E+01
-25.047  0.3123E-81  0.2000E+01
-25.046  0.3123E-81  0.2000E+01
-25.046  0.3123E-81  0.2000E+01
-25.045  0.3123E-81  0.2000E+01
-25.045  0.3123E-81  0.2000E+01
-25.044  0.3123E-81  0.2000E+01
-25.044  0.3123E-81  0.2000E+01
-25.043  0.3123E-81  0.2000E+01
-25.043  0.3123E-81  0.2000E+01
-25.042  0.3123E-81  0.2000E+01
-25.042  0.3123E-81  0.2000E+01
-25.041  0.3123E-81  0.2000E+01
-25.041  0.3123E-81  0.2000E+01
-25.040  0.3123E-81  0.2000E+01
-25.040  0.3123E-81  0.2000E+01
-25.039  0.3123E-81  0.2000E+01
-25.039  0.3123E-81  0.2000E+01
-25.038  0.3123E-81  0.2000E+01
-25.038  0.3123E-81  0.2000E+01
-25.037  0.3123E-81  0.2000E+01
-25.037  0.3123E-81  0.2000E+01
-25.036  0.3123E-81  0.2000E+01
-25.036  0.3123E-81  0.2000E+01
-25.035  0.3123E-81  0.2000E+01
-25.035  0.3123E-81  0.2000E+01
-25.034  0.3123E-81  0.2000E+01
-25.034  0.3123E-81  0.2000E+01
-25.033  0.3123E-81  0.2000E+01
-25.033  0.3123E-81  0.2000E+01
-25.032  0.3123E-81  0.2000E+01
-25.032  0.3123E-81  0.2000E+01
-25.031  0.3123E-81  0.2000E+01
-25.031  0.3123E-81  0.2000E+01
-25.030  0.3123E-81  0.2000E+01
-25.030  0.3123E-81  0.2000E+01
